line_id,order_id,order_date,month,customer_id,region,segment,channel,product,category,quantity,discount_pct,returned,gross_sales_cents,discount_cents,cogs_cents,net_revenue_cents,profit_cents
2792,1417,2024-03-22,2024-03,183,Central,Consumer,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
2793,1417,2024-03-22,2024-03,183,Central,Consumer,Store,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
2794,1418,2024-04-06,2024-04,151,East,Consumer,Online,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
2795,1419,2025-02-19,2025-02,139,East,Consumer,Online,Chair,Furniture,5,5,0,85000,4250,55000,80750,25750
2796,1419,2025-02-19,2025-02,139,East,Consumer,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2797,1420,2025-08-05,2025-08,180,Central,Business,Online,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
2798,1420,2025-08-05,2025-08,180,Central,Business,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2799,1420,2025-08-05,2025-08,180,Central,Business,Online,Chair,Furniture,1,10,0,17000,1700,11000,15300,4300
2800,1421,2024-07-11,2024-07,127,South,Business,Online,Keyboard,Technology,2,15,0,13000,1950,6400,11050,4650
2801,1422,2024-07-16,2024-07,136,East,Business,Store,Chair,Furniture,5,25,0,85000,21250,55000,63750,8750
2802,1422,2024-07-16,2024-07,136,East,Business,Store,Keyboard,Technology,3,5,0,19500,975,9600,18525,8925
2803,1423,2024-05-07,2024-05,181,South,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2804,1423,2024-05-07,2024-05,181,South,Consumer,Store,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
2805,1424,2024-09-16,2024-09,177,Central,Consumer,Online,Chair,Furniture,2,0,0,34000,0,22000,34000,12000
2806,1424,2024-09-16,2024-09,177,Central,Consumer,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2807,1424,2024-09-16,2024-09,177,Central,Consumer,Online,Desk,Furniture,1,25,0,28000,7000,19000,21000,2000
2808,1425,2024-08-11,2024-08,71,South,Consumer,Online,Desk,Furniture,1,25,0,28000,7000,19000,21000,2000
2809,1425,2024-08-11,2024-08,71,South,Consumer,Online,Chair,Furniture,2,35,0,34000,11900,22000,22100,100
2810,1425,2024-08-11,2024-08,71,South,Consumer,Online,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
2811,1426,2025-02-24,2025-02,97,South,Consumer,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2812,1426,2025-02-24,2025-02,97,South,Consumer,Store,Chair,Furniture,2,5,0,34000,1700,22000,32300,10300
2813,1427,2024-10-07,2024-10,112,Central,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2814,1427,2024-10-07,2024-10,112,Central,Consumer,Online,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
2815,1428,2024-07-27,2024-07,106,East,Consumer,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2816,1428,2024-07-27,2024-07,106,East,Consumer,Online,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
2817,1429,2025-06-26,2025-06,17,Central,Business,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
2818,1429,2025-06-26,2025-06,17,Central,Business,Store,Chair,Furniture,3,35,0,51000,17850,33000,33150,150
2819,1430,2024-10-03,2024-10,42,Central,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2820,1431,2025-10-22,2025-10,125,Central,Business,Store,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
2821,1432,2025-01-14,2025-01,134,Central,Consumer,Store,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2822,1432,2025-01-14,2025-01,134,Central,Consumer,Store,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
2823,1432,2025-01-14,2025-01,134,Central,Consumer,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2824,1433,2025-11-15,2025-11,143,South,Business,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2825,1433,2025-11-15,2025-11,143,South,Business,Online,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
2826,1433,2025-11-15,2025-11,143,South,Business,Online,Desk,Furniture,1,35,0,28000,9800,19000,18200,-800
2827,1434,2024-04-21,2024-04,188,East,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2828,1434,2024-04-21,2024-04,188,East,Business,Store,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
2829,1434,2024-04-21,2024-04,188,East,Business,Store,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
2830,1435,2024-07-19,2024-07,63,East,Consumer,Store,Monitor,Technology,3,10,0,72000,7200,48000,64800,16800
2831,1436,2025-06-29,2025-06,86,West,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2832,1437,2024-04-15,2024-04,145,South,Business,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
2833,1438,2025-07-01,2025-07,190,Central,Business,Online,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
2834,1439,2024-08-14,2024-08,189,Central,Business,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
2835,1440,2025-08-24,2025-08,105,West,Business,Online,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2836,1440,2025-08-24,2025-08,105,West,Business,Online,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
2837,1441,2024-09-13,2024-09,154,West,Consumer,Online,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
2838,1442,2025-12-13,2025-12,187,Central,Business,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2839,1442,2025-12-13,2025-12,187,Central,Business,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2840,1443,2024-10-11,2024-10,1,East,Consumer,Store,Monitor,Technology,5,0,1,120000,0,0,0,0
2841,1443,2024-10-11,2024-10,1,East,Consumer,Store,Storage box,Office Supplies,1,15,1,2600,390,0,0,0
2842,1443,2024-10-11,2024-10,1,East,Consumer,Store,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
2843,1444,2024-06-09,2024-06,60,West,Business,Online,Chair,Furniture,2,0,0,34000,0,22000,34000,12000
2844,1444,2024-06-09,2024-06,60,West,Business,Online,Storage box,Office Supplies,1,10,0,2600,260,1200,2340,1140
2845,1444,2024-06-09,2024-06,60,West,Business,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2846,1445,2024-07-28,2024-07,94,East,Consumer,Store,Keyboard,Technology,2,10,0,13000,1300,6400,11700,5300
2847,1445,2024-07-28,2024-07,94,East,Consumer,Store,Chair,Furniture,2,15,1,34000,5100,0,0,0
2848,1445,2024-07-28,2024-07,94,East,Consumer,Store,Desk,Furniture,2,25,0,56000,14000,38000,42000,4000
2849,1446,2024-06-10,2024-06,55,Central,Business,Online,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
2850,1447,2024-06-19,2024-06,69,West,Business,Store,Chair,Furniture,5,5,0,85000,4250,55000,80750,25750
2851,1447,2024-06-19,2024-06,69,West,Business,Store,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2852,1448,2025-03-31,2025-03,72,West,Business,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
2853,1448,2025-03-31,2025-03,72,West,Business,Store,Chair,Furniture,4,35,0,68000,23800,44000,44200,200
2854,1449,2025-08-18,2025-08,30,Central,Consumer,Online,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
2855,1450,2025-02-08,2025-02,167,South,Consumer,Online,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
2856,1451,2024-05-09,2024-05,62,Central,Business,Online,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
2857,1451,2024-05-09,2024-05,62,Central,Business,Online,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
2858,1451,2024-05-09,2024-05,62,Central,Business,Online,Desk,Furniture,3,10,0,84000,8400,57000,75600,18600
2859,1452,2024-05-19,2024-05,46,West,Business,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2860,1452,2024-05-19,2024-05,46,West,Business,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2861,1453,2024-03-14,2024-03,109,South,Business,Online,Monitor,Technology,3,5,1,72000,3600,0,0,0
2862,1453,2024-03-14,2024-03,109,South,Business,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
2863,1453,2024-03-14,2024-03,109,South,Business,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2864,1454,2024-06-17,2024-06,194,Central,Business,Online,Storage box,Office Supplies,2,10,0,5200,520,2400,4680,2280
2865,1455,2024-04-10,2024-04,113,East,Consumer,Store,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
2866,1456,2024-12-27,2024-12,81,East,Consumer,Store,Desk,Furniture,3,10,0,84000,8400,57000,75600,18600
2867,1456,2024-12-27,2024-12,81,East,Consumer,Store,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
2868,1456,2024-12-27,2024-12,81,East,Consumer,Store,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
2869,1457,2025-05-17,2025-05,134,Central,Consumer,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2870,1458,2025-04-25,2025-04,11,East,Consumer,Store,Desk,Furniture,5,0,1,140000,0,0,0,0
2871,1458,2025-04-25,2025-04,11,East,Consumer,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2872,1459,2025-10-13,2025-10,88,East,Consumer,Online,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
2873,1459,2025-10-13,2025-10,88,East,Consumer,Online,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
2874,1460,2025-02-26,2025-02,39,Central,Consumer,Store,Chair,Furniture,1,15,0,17000,2550,11000,14450,3450
2875,1460,2025-02-26,2025-02,39,Central,Consumer,Store,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
2876,1460,2025-02-26,2025-02,39,Central,Consumer,Store,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
2877,1461,2025-10-02,2025-10,121,East,Consumer,Online,Chair,Furniture,4,35,0,68000,23800,44000,44200,200
2878,1461,2025-10-02,2025-10,121,East,Consumer,Online,Storage box,Office Supplies,1,15,0,2600,390,1200,2210,1010
2879,1462,2025-06-22,2025-06,48,East,Consumer,Online,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
2880,1463,2025-02-05,2025-02,65,West,Consumer,Online,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2881,1463,2025-02-05,2025-02,65,West,Consumer,Online,Desk,Furniture,4,35,0,112000,39200,76000,72800,-3200
2882,1463,2025-02-05,2025-02,65,West,Consumer,Online,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
2883,1464,2024-07-11,2024-07,136,East,Business,Online,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2884,1464,2024-07-11,2024-07,136,East,Business,Online,Chair,Furniture,4,10,0,68000,6800,44000,61200,17200
2885,1465,2025-06-18,2025-06,147,Central,Consumer,Store,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
2886,1465,2025-06-18,2025-06,147,Central,Consumer,Store,Chair,Furniture,2,15,0,34000,5100,22000,28900,6900
2887,1466,2025-06-25,2025-06,111,West,Consumer,Online,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
2888,1467,2024-02-11,2024-02,100,South,Consumer,Store,Keyboard,Technology,3,5,0,19500,975,9600,18525,8925
2889,1467,2024-02-11,2024-02,100,South,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2890,1467,2024-02-11,2024-02,100,South,Consumer,Store,Monitor,Technology,2,5,0,48000,2400,32000,45600,13600
2891,1468,2025-11-30,2025-11,48,East,Consumer,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2892,1469,2024-11-11,2024-11,106,East,Consumer,Store,Notebook pack,Office Supplies,5,15,0,9000,1350,3500,7650,4150
2893,1469,2024-11-11,2024-11,106,East,Consumer,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2894,1470,2025-01-12,2025-01,62,Central,Business,Online,Monitor,Technology,4,15,0,96000,14400,64000,81600,17600
2895,1470,2025-01-12,2025-01,62,Central,Business,Online,Chair,Furniture,1,15,1,17000,2550,0,0,0
2896,1471,2025-12-04,2025-12,164,West,Business,Online,Chair,Furniture,2,5,0,34000,1700,22000,32300,10300
2897,1471,2025-12-04,2025-12,164,West,Business,Online,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2898,1472,2024-09-20,2024-09,151,East,Consumer,Store,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
2899,1472,2024-09-20,2024-09,151,East,Consumer,Store,Keyboard,Technology,5,10,0,32500,3250,16000,29250,13250
2900,1472,2024-09-20,2024-09,151,East,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2901,1473,2024-07-22,2024-07,62,Central,Business,Online,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2902,1473,2024-07-22,2024-07,62,Central,Business,Online,Chair,Furniture,3,5,1,51000,2550,0,0,0
2903,1473,2024-07-22,2024-07,62,Central,Business,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
2904,1474,2024-03-26,2024-03,193,South,Consumer,Store,Keyboard,Technology,4,15,0,26000,3900,12800,22100,9300
2905,1474,2024-03-26,2024-03,193,South,Consumer,Store,Desk,Furniture,5,0,1,140000,0,0,0,0
2906,1475,2024-07-08,2024-07,54,Central,Consumer,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
2907,1476,2024-04-24,2024-04,141,West,Business,Online,Notebook pack,Office Supplies,4,5,0,7200,360,2800,6840,4040
2908,1476,2024-04-24,2024-04,141,West,Business,Online,Desk,Furniture,4,10,0,112000,11200,76000,100800,24800
2909,1476,2024-04-24,2024-04,141,West,Business,Online,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
2910,1477,2025-03-01,2025-03,1,East,Consumer,Online,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
2911,1477,2025-03-01,2025-03,1,East,Consumer,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
2912,1478,2024-05-06,2024-05,135,South,Business,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2913,1479,2025-06-26,2025-06,123,Central,Consumer,Store,Notebook pack,Office Supplies,2,10,0,3600,360,1400,3240,1840
2914,1480,2024-06-10,2024-06,56,West,Business,Online,Chair,Furniture,4,10,0,68000,6800,44000,61200,17200
2915,1481,2025-03-04,2025-03,20,South,Consumer,Online,Desk,Furniture,2,25,0,56000,14000,38000,42000,4000
2916,1481,2025-03-04,2025-03,20,South,Consumer,Online,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
2917,1482,2024-12-11,2024-12,61,West,Consumer,Store,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
2918,1482,2024-12-11,2024-12,61,West,Consumer,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2919,1483,2024-01-19,2024-01,11,East,Consumer,Online,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
2920,1484,2025-09-14,2025-09,23,East,Consumer,Online,Chair,Furniture,1,15,0,17000,2550,11000,14450,3450
2921,1484,2025-09-14,2025-09,23,East,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2922,1485,2024-08-11,2024-08,66,West,Consumer,Store,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
2923,1485,2024-08-11,2024-08,66,West,Consumer,Store,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
2924,1486,2025-05-11,2025-05,109,South,Business,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2925,1486,2025-05-11,2025-05,109,South,Business,Online,Notebook pack,Office Supplies,3,15,1,5400,810,0,0,0
2926,1486,2025-05-11,2025-05,109,South,Business,Online,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
2927,1487,2024-12-16,2024-12,77,Central,Consumer,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
2928,1487,2024-12-16,2024-12,77,Central,Consumer,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2929,1488,2025-09-21,2025-09,186,South,Consumer,Online,Desk,Furniture,3,35,0,84000,29400,57000,54600,-2400
2930,1489,2024-01-19,2024-01,156,East,Business,Online,Monitor,Technology,3,5,0,72000,3600,48000,68400,20400
2931,1489,2024-01-19,2024-01,156,East,Business,Online,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
2932,1489,2024-01-19,2024-01,156,East,Business,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
2933,1490,2025-09-04,2025-09,181,South,Consumer,Store,Notebook pack,Office Supplies,5,15,0,9000,1350,3500,7650,4150
2934,1490,2025-09-04,2025-09,181,South,Consumer,Store,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
2935,1490,2025-09-04,2025-09,181,South,Consumer,Store,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
2936,1491,2025-01-09,2025-01,149,South,Business,Store,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2937,1491,2025-01-09,2025-01,149,South,Business,Store,Chair,Furniture,1,10,0,17000,1700,11000,15300,4300
2938,1491,2025-01-09,2025-01,149,South,Business,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2939,1492,2024-04-20,2024-04,48,East,Consumer,Online,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
2940,1492,2024-04-20,2024-04,48,East,Consumer,Online,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
2941,1493,2025-02-11,2025-02,164,West,Business,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
2942,1493,2025-02-11,2025-02,164,West,Business,Online,Desk,Furniture,3,5,0,84000,4200,57000,79800,22800
2943,1494,2024-08-13,2024-08,84,South,Consumer,Store,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
2944,1494,2024-08-13,2024-08,84,South,Consumer,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2945,1494,2024-08-13,2024-08,84,South,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2946,1495,2025-12-12,2025-12,145,South,Business,Store,Desk,Furniture,2,25,0,56000,14000,38000,42000,4000
2947,1495,2025-12-12,2025-12,145,South,Business,Store,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2948,1496,2025-03-20,2025-03,170,West,Consumer,Store,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
2949,1497,2025-02-20,2025-02,162,East,Consumer,Online,Desk,Furniture,5,35,0,140000,49000,95000,91000,-4000
2950,1498,2024-04-10,2024-04,173,Central,Consumer,Online,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2951,1499,2024-05-03,2024-05,65,West,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2952,1499,2024-05-03,2024-05,65,West,Consumer,Online,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2953,1500,2024-02-11,2024-02,8,East,Consumer,Online,Chair,Furniture,1,25,0,17000,4250,11000,12750,1750
2954,1500,2024-02-11,2024-02,8,East,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2955,1501,2024-04-29,2024-04,196,Central,Consumer,Store,Chair,Furniture,2,15,0,34000,5100,22000,28900,6900
2956,1501,2024-04-29,2024-04,196,Central,Consumer,Store,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2957,1501,2024-04-29,2024-04,196,Central,Consumer,Store,Notebook pack,Office Supplies,4,15,1,7200,1080,0,0,0
2958,1502,2025-10-25,2025-10,72,West,Business,Online,Storage box,Office Supplies,1,5,1,2600,130,0,0,0
2959,1502,2025-10-25,2025-10,72,West,Business,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2960,1503,2025-06-18,2025-06,51,South,Business,Store,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
2961,1503,2025-06-18,2025-06,51,South,Business,Store,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2962,1503,2025-06-18,2025-06,51,South,Business,Store,Desk,Furniture,4,35,0,112000,39200,76000,72800,-3200
2963,1504,2025-02-04,2025-02,42,Central,Consumer,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
2964,1504,2025-02-04,2025-02,42,Central,Consumer,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2965,1504,2025-02-04,2025-02,42,Central,Consumer,Online,Storage box,Office Supplies,1,10,0,2600,260,1200,2340,1140
2966,1505,2025-04-30,2025-04,99,West,Consumer,Online,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
2967,1506,2024-09-26,2024-09,6,East,Consumer,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2968,1506,2024-09-26,2024-09,6,East,Consumer,Store,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2969,1506,2024-09-26,2024-09,6,East,Consumer,Store,Monitor,Technology,2,5,0,48000,2400,32000,45600,13600
2970,1507,2024-06-24,2024-06,52,Central,Consumer,Store,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
2971,1507,2024-06-24,2024-06,52,Central,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2972,1508,2024-03-21,2024-03,155,Central,Business,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
2973,1509,2024-08-31,2024-08,132,Central,Consumer,Store,Keyboard,Technology,4,15,0,26000,3900,12800,22100,9300
2974,1510,2024-12-19,2024-12,97,South,Consumer,Online,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
2975,1511,2025-07-12,2025-07,76,West,Consumer,Store,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
2976,1511,2025-07-12,2025-07,76,West,Consumer,Store,Desk,Furniture,2,25,0,56000,14000,38000,42000,4000
2977,1512,2024-02-14,2024-02,25,West,Consumer,Store,Monitor,Technology,2,10,0,48000,4800,32000,43200,11200
2978,1512,2024-02-14,2024-02,25,West,Consumer,Store,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
2979,1513,2025-07-01,2025-07,28,West,Business,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
2980,1513,2025-07-01,2025-07,28,West,Business,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
2981,1514,2025-10-16,2025-10,24,Central,Consumer,Store,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
